case_id,model_id,model_revision,selected_layer,row,B,L,component,boundary,Q_S,Q_R,RI,tile_evaluations,matrix_N_K_per_copy,copies,valid_resident_bytes,allocated_tile_bytes,resident_tiles,operator_shared_input_overlap_removed,initial_KV_tokens,final_KV_tokens,initial_valid_resident_bytes,appended_tokens,append,directory,results_path,results_sha256,delivery_revision,delivery_sha256,json_pointer
hy3_295b/attention_decode/1024,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,1024,total,ports,131072,2048,64,1024,,,2097152,2097152,128,0,1023,1024,2095104,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/21/result/ports
hy3_295b/attention_decode/1024,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,1024,total,operator,73728,2048,36,,,,2097152,2097152,128,0,1023,1024,2095104,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/21/result/operator
hy3_295b/attention_decode/1024,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,1024,QK,ports,65536,1024,64,512,"[1024,128]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/21/result/parts/QK/ports
hy3_295b/attention_decode/1024,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,1024,QK,operator,8192,1024,8,,"[1024,128]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/21/result/parts/QK/operator
hy3_295b/attention_decode/1024,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,1024,AV,ports,65536,1024,64,512,"[128,1024]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/21/result/parts/AV/ports
hy3_295b/attention_decode/1024,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,1024,AV,operator,65536,1024,64,,"[128,1024]",8,1048576,1048576,64,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/21/result/parts/AV/operator
hy3_295b/attention_decode/16384,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,16384,total,ports,2097152,2048,1024,16384,,,33554432,33554432,2048,0,16383,16384,33552384,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/22/result/ports
hy3_295b/attention_decode/16384,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,16384,total,operator,1056768,2048,516,,,,33554432,33554432,2048,0,16383,16384,33552384,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/22/result/operator
hy3_295b/attention_decode/16384,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,16384,QK,ports,1048576,1024,1024,8192,"[16384,128]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/22/result/parts/QK/ports
hy3_295b/attention_decode/16384,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,16384,QK,operator,8192,1024,8,,"[16384,128]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/22/result/parts/QK/operator
hy3_295b/attention_decode/16384,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,16384,AV,ports,1048576,1024,1024,8192,"[128,16384]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/22/result/parts/AV/ports
hy3_295b/attention_decode/16384,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,16384,AV,operator,1048576,1024,1024,,"[128,16384]",8,16777216,16777216,1024,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/22/result/parts/AV/operator
hy3_295b/attention_decode/131072,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,131072,total,ports,16777216,2048,8192,131072,,,268435456,268435456,16384,0,131071,131072,268433408,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/23/result/ports
hy3_295b/attention_decode/131072,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,131072,total,operator,8396800,2048,4100,,,,268435456,268435456,16384,0,131071,131072,268433408,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/23/result/operator
hy3_295b/attention_decode/131072,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,131072,QK,ports,8388608,1024,8192,65536,"[131072,128]",8,134217728,134217728,8192,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/23/result/parts/QK/ports
hy3_295b/attention_decode/131072,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,131072,QK,operator,8192,1024,8,,"[131072,128]",8,134217728,134217728,8192,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/23/result/parts/QK/operator
hy3_295b/attention_decode/131072,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,131072,AV,ports,8388608,1024,8192,65536,"[128,131072]",8,134217728,134217728,8192,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/23/result/parts/AV/ports
hy3_295b/attention_decode/131072,hy3_295b,a960ebc3da325ba167f069f76c41eb62c9280d22,1,attention_decode,,131072,AV,operator,8388608,1024,8192,,"[128,131072]",8,134217728,134217728,8192,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1]],""logical_slice_write_events"":8,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":8,""valid_write_bytes_per_token"":1024}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/23/result/parts/AV/operator
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,total,ports,655360,0,∞,5120,,,83886080,83886080,5120,16384,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/ports
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,total,operator,8192,0,∞,,,,83886080,83886080,5120,16384,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/operator
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,Q,ports,524288,0,∞,4096,"[8192,8192]",1,67108864,67108864,4096,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/parts/Q/ports
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,Q,operator,8192,0,∞,,"[8192,8192]",1,67108864,67108864,4096,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/parts/Q/operator
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,K,ports,65536,0,∞,512,"[1024,8192]",1,8388608,8388608,512,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/parts/K/ports
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,K,operator,8192,0,∞,,"[1024,8192]",1,8388608,8388608,512,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/parts/K/operator
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,V,ports,65536,0,∞,512,"[1024,8192]",1,8388608,8388608,512,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/parts/V/ports
ling_1t/qkv_projection/one_token,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,qkv_projection,,,V,operator,8192,0,∞,,"[1024,8192]",1,8388608,8388608,512,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/4/result/parts/V/operator
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,total,ports,3145728,50331648,1/16,24576,,,50331648,50331648,3072,65536,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/ports
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,total,operator,81920,50331648,5/3072,,,,50331648,50331648,3072,65536,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/operator
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,gate,ports,1048576,16777216,1/16,8192,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/parts/gate/ports
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,gate,operator,65536,16777216,1/256,,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/parts/gate/operator
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,up,ports,1048576,16777216,1/16,8192,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/parts/up/ports
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,up,operator,65536,16777216,1/256,,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/parts/up/operator
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,down,ports,1048576,16777216,1/16,8192,"[8192,2048]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/parts/down/ports
ling_1t/ffn_or_moe/8,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,8,,down,operator,16384,16777216,1/1024,,"[8192,2048]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/12/result/parts/down/operator
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,total,ports,25165824,50331648,1/2,196608,,,50331648,50331648,3072,524288,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/ports
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,total,operator,655360,50331648,5/384,,,,50331648,50331648,3072,524288,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/operator
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,gate,ports,8388608,16777216,1/2,65536,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/parts/gate/ports
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,gate,operator,524288,16777216,1/32,,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/parts/gate/operator
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,up,ports,8388608,16777216,1/2,65536,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/parts/up/ports
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,up,operator,524288,16777216,1/32,,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/parts/up/operator
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,down,ports,8388608,16777216,1/2,65536,"[8192,2048]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/parts/down/ports
ling_1t/ffn_or_moe/64,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,64,,down,operator,131072,16777216,1/128,,"[8192,2048]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/13/result/parts/down/operator
ling_1t/ffn_or_moe/512,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,512,,total,ports,201326592,50331648,4,1572864,,,50331648,50331648,3072,4194304,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/14/result/ports
ling_1t/ffn_or_moe/512,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,512,,total,operator,5242880,50331648,5/48,,,,50331648,50331648,3072,4194304,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/14/result/operator
ling_1t/ffn_or_moe/512,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,512,,gate,ports,67108864,16777216,4,524288,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/14/result/parts/gate/ports
ling_1t/ffn_or_moe/512,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,512,,gate,operator,4194304,16777216,1/4,,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/14/result/parts/gate/operator
ling_1t/ffn_or_moe/512,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,512,,up,ports,67108864,16777216,4,524288,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/14/result/parts/up/ports
ling_1t/ffn_or_moe/512,ling_1t,268f2aa76aa8cf5b36ca33805481cea91133327e,4,ffn_or_moe,512,,up,operator,4194304,16777216,1/4,,"[2048,8192]",1,16777216,16777216,1024,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/14/result/parts/up/operator
